Unnamed: 0,text,Sentiment
1067,"Keberlangsungan masyarakat Adat di IKN dijamim UU dan Perpres, bukti pemerintah tidak pinggirkan masyarakat adat. Pembangunan IKN itu salah satu rohnya adalah masyarakat lokal berupa budaya-budaya lokal yg menjadi roh pembangunan IKN _ Monas Jam 3 Hujan Transmart Jogja Maguire https://t.co/PIy3BjvxDX""",Netral
1068,"Presiden @jokowi menegaskan komitmen pemerintah terhadap keberlanjutan pembangunan Ibu Kota Nusantara (IKN). Menurut Presiden, pembangunan IKN sudah diamanatkan dalam undang-undang dan disetujui 93 persen fraksi di DPR.  Monas Jam 3 Hujan Transmart Jogja Maguire https://t.co/a6RE0OjwOh",Netral
1069,Kementerian PUPR mengaplikasikan material dan desain ramah lingkungan dalam pembangunan proyek-proyek IKN Nusantara #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/PuTw2XNMZZ,Netral
1070,Menko PMK dorong kampus siapkan SDM untuk dukung pembangunan IKN  https://t.co/uZ41Dt6hS0,Netral
1071,"Nusantara, Indonesia - Inlah Beberapa sultan dan para ketua adat di Kalimantan Timur menitipkan lima aspirasi setelah memberikan dukungan terhadap pembangunan Ibu Kota Nusantara (IKN) di hadapan Presiden Joko Widodo.  Sumber Terpercaya : https://t.co/77vPTeyfYC #beritaViral https://t.co/WF81ZQtsvb",Netral
1072,"IKN Nusantara, Pembangunan SDM berdampingan dengan pembangunan IKN #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/jQtMnIcGZl",Netral
1073,"IKN Nusantara, Pembangunan SDM berdampingan dengan pembangunan IKN #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/ddCpS2mHEB",Netral
1074,"IKN Nusantara, Pembangunan SDM berdampingan dengan pembangunan IKN #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/ZLgbPOrv6l",Netral
1075,"IKN Nusantara, Pembangunan SDM berdampingan dengan pembangunan IKN #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Rje9TQNXn1",Netral
1076,"IKN Nusantara, Pembangunan SDM berdampingan dengan pembangunan IKN #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/TdzXjAdGdd",Netral
1077,@DjohanLianto @BiLLRaY2019 Prabowo tegas melanjutkan pembangunan di Indonesia dan IKN,Netral
1078,@ferdinand_mpu Sudah buntu 🤣🤣🤣.. dia cuma bisa memanfaatkan pembangunan ikn aja 🤣🤣🤣 emang dasar presiden 0 idea,Netral
1079,Pembangunan PLTS menunjukkan keseriusan pemerintah melalui PLN dalam menyiapkan sistem kelistrikan di IKN Nusantara #PLNSukseskanIKN  #earthquake #FreePalestineNow Maguire Gadis Kretek Transmart Arsenal https://t.co/9FhlgaB4gA,Netral
1080,"Untuk pembangunan sistem kelistrikan IKN, PLN menganut prinsip Green, Beautiful dan Smart berbasis Artificial Intelligence (AI). #PLNSukseskanIKN https://t.co/r1Ff8dagDY",Positif
1081,@Joker_Wedoks @RaniKancana @newIding30 @NgkongRoses @DiniHrdianti @Eko86Putro @AbidinBoryta @akupadi5 @Maria_Dzadina @Manse_Mangat @aan_muba Gagal mengelola food estate  Minta kekuasaan untuk meneruskan pembangunan  IKN  #BowoNgakBecusKerja  Masa,Netral
1082,Menko PMK dorong kampus siapkan SDM untuk dukung pembangunan IKN.  https://t.co/KVMtvngDMB,Netral
1083,Dukungan PLN untuk pembangunan kelistrikan IKN Nusantara yang menggunakan teknologi terbaru sangat nyata #PLNSukseskanIKN https://t.co/mk5py0xy3a,Netral
1084,@jokowi 🌻BhumiNusantara.. Sebetulnya.. apabila pembangunan iKN sdh direncanakan dgn baik dan benar.. Tdk sulit bagi Pemerintah utk mengajukan R-APBN.. Negara kita msh cukup byk.!! 1/100,Netral
1085,"Untuk pembangunan sistem kelistrikan IKN, PLN menganut prinsip Green, Beautiful dan Smart berbasis Artificial Intelligence (AI).  #PLNSukseskanIKN #earthquake #PAKvsNZ #CeasefireForGazaNOW #Genocide_in_Gaza #FortniteOG #Palestine https://t.co/lQoTUPxCjz",Positif
1086,"Majalah TIME Menyoroti Pembangunan IKN : WARISAN GELAP JOKOWI"" Era Baru Kemunduran Demokrasi di Indonesia. SADARLAH... BANGUNLAH WAHAI RAKYAT..., ‼️🇲🇨🙏 https://t.co/67O7DBm76L https://t.co/qVZAJPeMvK""",Netral
1087,@RainaKhansa PEMBANGUNAN SDM   BERDAMPINGAN DENGAN PEMBANGUNAN IKN,Netral
1088,PEMBANGUNAN SDM   BERDAMPINGAN DENGAN PEMBANGUNAN IKN https://t.co/n5d276qlQf,Netral
1089,PEMBANGUNAN SDM   BERDAMPINGAN DENGAN PEMBANGUNAN IKN https://t.co/6BQyzV8Xb2,Netral
1090,PEMBANGUNAN SDM   BERDAMPINGAN DENGAN PEMBANGUNAN IKN https://t.co/p5Ad1gNMUE,Netral
1091,PEMBANGUNAN SDM   BERDAMPINGAN DENGAN PEMBANGUNAN IKN https://t.co/PnKPVq9lka,Netral
1092,PEMBANGUNAN SDM   BERDAMPINGAN DENGAN PEMBANGUNAN IKN https://t.co/3K3omJqyCL,Netral
1093,"Seorang presiden kurang cocok bhs tampang seseorang Pantas nya gmn cara nya Negeri ini maju, makmur, rakyat nya Sejahtra. Ketahanan pangan, swasembada pangan, pembangunan. Bukan Cuma IKN juga😁😂🤣🤦",Netral
1094,@islah_bahrawi segitu gak percayanya kah Ganjar Pranowo bisa melanjutkan pembangunan IKN  Dan segitu yakinkah Bowo bisa melanjutkan Apa iya Bowo mau jadi boneka  Semua pertanyaan itu ada dibenakku cak,Netral
1095,Jokowi menekankan prioritas pada investor dalam negeri dalam pembangunan IKN berkolaborasi dengan investor asing. Berharap zona-zona yang direncanakan di IKN akan terisi penuh dengan proyek-proyek yang mendukung pertumbuhan ekonomi. #ikn #investasi https://t.co/Q3SJMkpfMo,Netral
1096,Menko PMK dorong kampus siapkan SDM untuk dukung pembangunan IKN https://t.co/Wwi7Xh0AE4,Netral
1097,Menteri PUPR Sebut Pembangunan IKN Pakai Material dan Desain Ramah Lingkungan https://t.co/EAYRp9jFSJ,Netral
1098,Tingginya minat investor dalam pembangunan IKN Nusantara berdampak positif pada progres pembangunan dalam rangka menciptakan pusat ekonomi baru Indonesia. https://t.co/orPNvp9gnT,Netral
1099,Gabpeknas Optimistis Pembangunan IKN Picu Pemerataan Ekonomi https://t.co/slgCte7UmE https://t.co/Z1GuAL7SH8,Netral
1100,"Kegembiraan terpancar dari wajah adik-adik dan guru SDN 020 Sepaku yang sekolahnya mulai direvitalisasi. Fasilitas pendidikan di IKN juga akan semakin lengkap dengan rencana pembangunan sekolah bertaraf internasional pertama, Nusantara Intercultural School.  Video: @nadiemmakarim https://t.co/qiTQrY1WOu",Netral
1101,@jokowi Selesai kapan pembangunan ikn pak?,Netral
1102,pembangunan sdm berdampingan dengan ikn https://t.co/gqdjy0eXlJ,Netral
1103,IKN Nusantara akan meningkatkan pembangunan SDM Rakyat Indonesia https://t.co/kpbeAwop8K,Netral
1104,"Kalau bapak aja minjem seratus, terus saya gimana dong pak. Sedangkan gaji UMR aja kecil :(  Source: https://t.co/veZYpprwlN  #jokowi #presidenjokowi #jokowidodo #ikn #pembangunanikn #hutang #umr #gajiumr #jambi #Indonesia https://t.co/ErzFpjIBVz",Negatif
1105,PKS memiliki pandangan untuk menolak karena konsep IKN meniadakan tidak adanya kelembagaan DPRD dan hal ini bertentangan dengan pasal 18 ayat 3 UUD 1945. PKS juga memandang pentingnya memperhatikan hak atas masyarakat adat dalam pembangunan IKN. 👍😎👉PKS! https://t.co/o8CwQVEboE,Netral
1106,Pembangunan Kantor BPJS Ketenagakerjaan di IKN Resmi Dimulai https://t.co/SAcci70a1Q,Netral
1107,Ganjar mahfud akan mempercepat pembangunan IKN #Ganjarmahfud #ganjarmahfud2024 https://t.co/aq0ypdC8AM,Netral
1108,Ganjar mahfud akan mempercepat pembangunan IKN #Ganjarmahfud #ganjarmahfud2024 https://t.co/uw3vtAQrgg,Netral
1109,Konstruksi pembangunan 47 rumah susun untuk ASN di IKN sudah mulai digarap Kementerian PUPR. #bisnisupdate #update #bisnis #text https://t.co/gjX3zxbjbR,Netral
1110,"Jokowi Resmikan Pembangunan PLTS di IKN Berkapasitas 50 Megawatt, Mampu Kurangi 104.000 ton Emisi Karbon Tiap Tahun https://t.co/cm5MDkox7a",Netral
1111,Ganjar mahfud akan mempercepat pembangunan IKN #Ganjarmahfud #ganjarmahfud2024 https://t.co/Nrghh3GQ5V,Netral
1112,Ganjar mahfud akan mempercepat pembangunan IKN #Ganjarmahfud #ganjarmahfud2024 https://t.co/TqME3UCAvG,Netral
1113,Pembangunan SDM berdampingan dengan IKN https://t.co/Q5VGHiys0b,Netral
1114,Ayo Indonesia pasti bisa. Pembangunan yang merata menunjukan bahwa negara ini sudah jauh lebih baik dari sebelumnya   #arsjadrasjid #pembangunan #indonesiamaju #ikn #nusantara #kadin #ekonomi https://t.co/dWhDQ1D7fv,Netral
1115,"Jokowi Kebut Pembangunan di IKN, Hingga Desember 2023 Ada Rp 45 Triliun Realisasi Proyek https://t.co/waTMHHJ8yp",Netral
1116,Pembangunan IKN mengakibatkan penggundulan hutan,Netral
1117,Dengan adanya pembangunan IKN maka Indonesia akan menjadi tonggak ekonomi dan hal ini akan menjadikan bangsa Indonesia menjadi negara paling maju dan berkembang di dunia 👍 https://t.co/EU7znJqsVX,Netral
1118,@CarolinaSario Dukung Pembangunan IKN,Netral
1119,IKN akan menjadi muara pertemuan berbagai Budaya   #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/VxB1acC8fg,Netral
1120,PLTS di IKN berkapasitas 50 Megawatt   #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/8T3Dkd9g3P,Netral
1121,Bandara IKN adalah bentuk kinerja yang cerdas   #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/T4tUrW1Irt,Netral
1122,IKN Nusantara akan menjadi kota dengan penuh teknologi   #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/TlfXrc1q5e,Netral
1123,IKN Pasti Jadi !!!   #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/WACE3GWjRA,Netral
1124,Kementerian PUPR mengaplikasikan material dan desain ramah lingkungan dalam pembangunan proyek-proyek Ibu Kota Negara (IKN) Nusantara. https://t.co/6PW2IHZc0U,Netral
1125,@Budi_Bokir suksekan pembangunan IKN 🇮🇩,Netral
1126,"Biaya Proyek Kereta Cepat Whoosh Lanjut ke Surabaya, Lebih Besar dari Anggaran Pembangunan IKN? https://t.co/N1hzduWJSO #TempoBisnis",Netral
1127,Mari Dukung Dan Sukseskan Pembangunan IKN Nusantara Demi Kemajuan Bangsa Indonesia. https://t.co/CNS3kxPLSG,Netral
1128,Pembangunan IKN akan menjadi muara bertemunya  berbagai budaya dan interaksi. Presiden mengajak masyarakat untuk menjaga dan melestarikan budaya lokal. https://t.co/o1K5Qgfr4P,Netral
1129,Pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/E5A1XxpywJ,Netral
1130,"@jokowi Derap pembangunan di ikn sedang tinggi2nya, tapi kalau hutangnya juga sedang tinggi2nya.  Nanti rakyat juga yg mbayar, beban pajak listrik dll naik semua. Semoga semua tetep terkendali. Jangan hanya mengedepankan ambisi.",Netral
1131,IKN akan menjadi muara pertemuan berbagai Budaya #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/3RCaJgzOU3,Netral
1132,PLTS di IKN berkapasitas 50 Megawatt #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/Fbn0HaMX4S,Netral
1133,Bandara IKN adalah bentuk kinerja yang cerdas #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/Forc3tNdGU,Netral
1134,IKN Nusantara akan menjadi kota dengan penuh teknologi #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/XP3AEyV4RM,Netral
1135,IKN Pasti Jadi !!! #PemerintahMembangun #PembangunanIKN #IKN #IbuKotaNegara #Nusantara https://t.co/6tKmRy7wpg,Netral
1136,"Jokowi Berpantun di IKN: Supaya Pembangunan Maju Terus, Pinjam Dulu Seratus https://t.co/bs4VT4x4I1",Netral
1137,"Dari komitmen Ganjar-Mahfud untuk menyelesaikan pembangunan IKN Nusantara, terbukti kalau mereka adalah duet nasionalis sejati yang pro rakyat.   Dengan rekam jejak Ganjar-Mahfud yang terbukti bersih dan solid, maka sudah pasti IKN Nusantara akan selesai di tangan mereka berdua. https://t.co/EZEYfKWQH5",Netral
1138,Dukung Pembangunan IKN https://t.co/c07YKcSJ2S,Netral
1139,Presiden Jokowi : pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/nD8UmFXBQp,Netral
1140,Konstruksi pembangunan rusun untuk ASN di IKN sudah dimulai oleh Kementerian PUPR. #bisnisupdate #update #bisnis #text https://t.co/cGmwo71FBf,Netral
1141,Dampak dari pembangunan IKN akan meningkatkan ekonomi #IKNNusantara https://t.co/EaE1Q3yNkN,Netral
1142,Dampak dari pembangunan IKN akan meningkatkan ekonomi #IKNNusantara https://t.co/4Fz4HRtGCx,Netral
1143,Dampak dari pembangunan IKN akan meningkatkan ekonomi #IKNNusantara https://t.co/AOuRS6zSVI,Netral
1144,Dampak dari pembangunan IKN akan meningkatkan ekonomi #IKNNusantara https://t.co/PcBDRyyYbn,Netral
1145,Dampak dari pembangunan IKN akan meningkatkan ekonomi #IKNNusantara https://t.co/cT8RQ1c6Dp,Netral
1146,Dampak dari pembangunan IKN akan meningkatkan ekonomi #IKNNusantara https://t.co/WwDM4bqQPJ,Netral
1147,Dampak dari pembangunan IKN akan meningkatkan ekonomi #IKNNusantara https://t.co/vyjAzGvlOi,Netral
1148,memadai untuk mendukung pembangunan IKN.,Netral
1149,Pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/CVYco0FN7i,Netral
1150,pusat pemerintahan dan ekonomi baru di Indonesia. Semoga pembangunan IKN berjalan lancar dan menjadi kebanggaan kita semua!,Netral
1151,@jokowi IKN? Berapa bnyk dana dikeluarkan? Apa manfaatnya bagi saya rakyat kecil? Bisakah saya merasakan kebanggaan atas pembangunan IKN?,Netral
1152,Badak LNG dorong pembangunan pipa gas menuju IKN https://t.co/hPGEvwbpMB,Netral
1153,"Pembangunan IKN membuka peluang Investasi Indonesia, dukung bersama https://t.co/SeAnfD3Pk3",Netral
1154,Dukung pembangunan IKN demi perekonomian lebih baik https://t.co/sRrNQLvTi5,Netral
1155,Pembangunan IKN terus dilakukan agar Indonesia semakin maju. https://t.co/2b5N7nXbFK,Netral
1156,Pembangunan SDA berdampingan dengan pembangunan IKN. https://t.co/lxc7vVjS25,Netral
1157,Pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/8S5FHuh98F,Netral
1158,Pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/F1EmDCUfvK,Netral
1159,"@JoinNkri IKN Smart City, Dukung Pembangunan IKN",Positif
1160,"Presiden Joko Widodo beserta Mendikbudristek Nadiem Makarim, resmikan pembangunan dua sekolah di Ibu Kota Nusantara (IKN). https://t.co/9Xh3H7OJ15",Netral
1161,Ganjar dan Mahfud akan melanjutkan program pembangunan IKN . Ganjar Mahfud terbaik.  #GanjarMahfud2024  #GanjarMahfudPilihanRakyat  #GanjarMahfud https://t.co/FaXsOYsG1X,Netral
1162,Presiden Jokowi : pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/OV8BqXhVmj,Netral
1163,"Presiden Jokowi di Penajam paser Utara, kaltim, menagatakan pembangunan IKN akan menjadi muara bertemu nya berbagai budaya dan interaksi. https://t.co/LFxmcvX5RH",Netral
1164,@mochamadarip Soal kelanjutan food estate raksasa kiranya anda bisa lbh bijaksana cari tau alasan seorg Ganjar tdk mau melanjutkannya. Jgn sodorin judul saja.  Soal kelanjutan pembangunan IKN #GanjarMahfudMD sdh berjanji dan pasti akn melanjutkannya.   Soal halirisasi https://t.co/qjb2hNRA17,Netral
1165,Pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/cZ8nrhfyuw,Netral
1166,Pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/pJ08UaGkKd,Netral
1167,"@maryshelparaiso IKN Nusantara akan menjadi kota dengan penuh teknologi, Mari kita dukung dan kawal pembangunan IKN untuk kemajuan Bangsa dan Negara",Netral
1168,@maryshelparaiso Dukungan kita sangat diperlukan untuk memastikan keberhasilan pembangunan IKN Nusantara demi kemajuan Bangsa dan Negara.,Netral
1169,@maryshelparaiso Mari kita bersama-sama kawal proses pembangunan IKN Nusantara agar tujuan kemajuan nasional tercapai.,Netral
1170,@maryshelparaiso Pembangunan IKN merupakan tonggak penting dalam mewujudkan masa depan teknologi yang cemerlang untuk Indonesia.,Netral
1171,"@jokowi Pembangunan ikn modal hutang,apa yg mau dibanggakan imbas nya anak cucu kita yg akan nanggung beban utk bayar hutang...",Netral
1172,Pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/nY6qvuRSn2,Netral
1173,Pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/l9dO4dfuXa,Netral
1174,"termasuk hutan hujan tropis yang luas, sungai-sungai besar, dan keanekaragaman hayati yang luar biasa, serta tempat bagi beberapa spesies hewan yang langka dan terancam punah. Pada tahun 2022, Indonesia memulai pembangunan Ibu Kota Negara (IKN) di Penajam Paser Utara,",Netral
1175,"IKN Nusantara, Pembangunan SDM berdampingan dengan pembangunan IKN #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/JR4pw20nqY",Netral
1176,Ganjar Mahfud lanjutkan pembangunan IKN Nusantara   #GanjarMahfud #GanjarPresiden #Pemilu2024 https://t.co/IZkCbo4j30,Netral
1177,"@KiCebongMachine @PreciosaKanti @Uki23 @willsarana @sigitwid @RajaJuliAntoni @psi_id @prabowo @jokowi Relatif ya untuk yang disebut menjaga pembangunan negara"", saya haqul yakin siapapun presiden terpilih pasti melanjutkan hilirisasi dan IKN seperti halnya @jokowi melanjutkan pembangunan @SBYudhoyono kecuali Hambalang yang memang ""tidak memungkinkan secara teknis""""",Netral
1178,Lanjutkan pembangunan IKN https://t.co/Xg7gednwGD,Netral
1179,"Sedang menyelamatkan indonesia mksdnya sedang menjaga pembangunan negara. Hilirisasi, IKN DLL hrs terus berjalan. Hrs ada penerus yg bnr agar tdk mangkrak. Utk memakmurkan dan mensejahterakan rakyatnya.  Agar semua bisa bekerja dinegara sendiri, tdk jadi TKI lagi dinegara2 orang.",Netral
1180,Pembangunan SDM berdampingan dengan pembangunan IKN https://t.co/lVjRoUw16k,Netral
1181,"Pantun Jokowi saat buka acara IKN  Ikan Lohan ikan Gabus Direndam dulu, baru direbus Supaya pembangunan jalan terus Pinjam dulu seratus  Catatan Kok, narasi pantunnya tukang utang banget ? https://t.co/0bWE4B2pj3",Netral
1182,"Terlepas dari efek pembangunan, bagus kali ya kalau IKN di salah satu pulau di sini. Desain kota/bangunannya menunjukkan negara tropis kepulauan, atap perkantorannya dari ijuk, menghadap ke laut. Kerja rasa liburan.",Netral
1183,"Dalam kegiatannya di IKN Nusantara bberapa hari, Presiden Jokowi melakukan groud breaking pembangunan sejumlah dfasiias di IKN seperti sekolah, rumah sakit, bank, hingga bandara.  #idncitizen #promedia https://t.co/wrUGA767ER",Netral
1184,@maryshelparaiso Perkembangan pembangunan Ibu Kota Nusantara (IKN). IKN akan menjadi muara pertemuan Berbagai Budaya di Indoensia #IKNNusantara #IKN #Jokowi #IndonesiaMaju #GenshinImpact📷 #SmackDown📷 #BBUK📷 #いい推しの日V https://t.co/VHObzYHef7,Netral
1185,"@maryshelparaiso IKN Nusantara akan menjadi kota dengan penuh teknologi, Mari kita dukung dan kawal pembangunan IKN untuk kemajuan Bangsa dan Negara #IKNNusantara #PemerintahMembangun #PembangunanIKN #IKN #GenshinImpact📷 #SmackDown📷 #BBUK📷 #いい推しの日 https://t.co/kVeGqHTPZD",Netral
1186,"@maryshelparaiso IKN Nusantara akan menjadi kota dengan penuh teknologi, Mari kita dukung dan kawal pembangunan IKN untuk kemajuan Bangsa dan Negara #IKNNusantara #PemerintahMembangun #PembangunanIKN #IKN #GenshinImpact📷 #SmackDown📷 #BBUK📷 #いい推しの日 https://t.co/BorToESzwT",Netral
1187,@maryshelparaiso Perkembangan pembangunan Ibu Kota Nusantara (IKN). IKN akan menjadi muara pertemuan Berbagai Budaya di Indoensia #IKNNusantara #IKN #Jokowi #IndonesiaMaju #GenshinImpact📷 #SmackDown📷 #BBUK📷 #いい推しの日V https://t.co/cmWKWqsaJY,Netral
1188,Jokowi Ajak Masyarakat IKN Bangun Harmoni Budaya dan Pembangunan Bersama — #SobatKom #DiskominfoKaltim https://t.co/ST1NiKpsmJ,Netral
1189,Pembangunan SDM berdampingan dengan Pembangunan IKN https://t.co/ZEeXkCkUt5,Netral
1190,@Asrodin77 @mochamadarip 100 triliun jadi modal kampanye pilpres wowok-gibrran. belum lagi si hasyim yg dpt kontrak triliunan pembangunan di IKN.,Netral
1191,"Kesiapan Imigrasi Hadapi Pembangunan IKN, Divisi Keimigrasian Kumham Kalsel Ikuti Kegiatan Rapat Koordinasi Komite Intelijen Pusat Tahun Anggaran 2023  Selengkapnya : https://t.co/OIscdBnEPM…  @kumham_kalsel #KumhamKalsel #FaisolAli #Rtnbarabai #GtIskandarsyahKanwil Faisol Ali https://t.co/loD1AWVIdj",Netral
1192,Menteri Basuki mendorong jasa konstruksi untuk terus menggunakan produk dalam negeri dalam pembangunan infrastruktur seperti pembangunan Istana Presiden di IKN yang mana interiornya 100% produk dalam negeri.  #SigapMembangunNegeri https://t.co/vaxMi2R8y2,Netral
